engine,kind,config,benchmark,scenario,run_id,n_dim,atoms,rho,steps,dt,ranks,threads,bind,loop_time_s,timesteps_per_second,matom_step_per_second,cpu_use_percent,pair_time_s,neigh_time_s,comm_time_s,modify_time_s,total_neighbors,neighbor_list_builds,wall_time_s,datafile,input_file,lammps_bin,command,result_dir
lammps,scaling,intel-native,argon_block,weak_n32_p32768_rho0.8442_dt0.005_steps500_mpi_r1_t1_bindclose,20260423_230021,32,32768,0.8442,500,0.005,1,1,close,3.36765,unknown,4.865,100.0%,2.3338,0.74442,0.12359,0.10489,1235669,77,6.190733,results/lammps/intel-native/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_mpi_r1_t1_bindclose/20260423_230021/argon_grid_n32_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_mpi_r1_t1_bindclose/20260423_230021/argon_grid_n32_rho0.8442.data -var rho 0.8442 -var n 32 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_mpi_r1_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260423_224506,32,32768,0.8442,500,0.005,1,1,close,3.35936,unknown,4.877,99.8%,2.3231,0.74425,0.12421,0.10662,1235669,77,6.180039,results/lammps/intel-native/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_224506/argon_grid_n32_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_224506/argon_grid_n32_rho0.8442.data -var rho 0.8442 -var n 32 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n40_p64000_rho0.8442_dt0.005_steps500_mpi_r2_t1_bindclose,20260423_230021,40,64000,0.8442,500,0.005,2,1,close,3.52072,unknown,9.089,100.0%,2.4073,0.7493,0.1964,0.10394,2413123,79,6.381593,results/lammps/intel-native/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_mpi_r2_t1_bindclose/20260423_230021/argon_grid_n40_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 2 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_mpi_r2_t1_bindclose/20260423_230021/argon_grid_n40_rho0.8442.data -var rho 0.8442 -var n 40 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_mpi_r2_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260423_224506,40,64000,0.8442,500,0.005,1,2,close,4.32245,unknown,7.403,174.5%,2.7932,0.80448,0.26681,0.33926,2413123,79,7.290803,results/lammps/intel-native/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_224506/argon_grid_n40_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_224506/argon_grid_n40_rho0.8442.data -var rho 0.8442 -var n 40 -var steps 500 -var dt 0.005 -sf intel -pk intel 2 mode double,results/lammps/intel-native/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_mpi_r3_t1_bindclose,20260423_230021,46,97336,0.8442,500,0.005,3,1,close,3.67074,unknown,13.258,100.0%,2.4356,0.82397,0.23687,0.10525,3669955,83,6.600087,results/lammps/intel-native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_mpi_r3_t1_bindclose/20260423_230021/argon_grid_n46_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 3 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_mpi_r3_t1_bindclose/20260423_230021/argon_grid_n46_rho0.8442.data -var rho 0.8442 -var n 46 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_mpi_r3_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260423_224506,46,97336,0.8442,500,0.005,1,3,close,4.4106,unknown,11.034,245.0%,2.5241,0.89997,0.43778,0.37688,3669955,83,7.417549,results/lammps/intel-native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_224506/argon_grid_n46_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_224506/argon_grid_n46_rho0.8442.data -var rho 0.8442 -var n 46 -var steps 500 -var dt 0.005 -sf intel -pk intel 3 mode double,results/lammps/intel-native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_mpi_r4_t1_bindclose,20260423_230021,51,132651,0.8442,500,0.005,4,1,close,3.68428,unknown,18.002,99.9%,2.4639,0.81224,0.23293,0.10588,5003160,82,6.599514,results/lammps/intel-native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_mpi_r4_t1_bindclose/20260423_230021/argon_grid_n51_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 4 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_mpi_r4_t1_bindclose/20260423_230021/argon_grid_n51_rho0.8442.data -var rho 0.8442 -var n 51 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_mpi_r4_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260423_224506,51,132651,0.8442,500,0.005,1,4,close,5.60663,unknown,11.83,308.8%,3.01,1.253,0.59345,0.52263,5003160,82,8.856062,results/lammps/intel-native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_224506/argon_grid_n51_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_224506/argon_grid_n51_rho0.8442.data -var rho 0.8442 -var n 51 -var steps 500 -var dt 0.005 -sf intel -pk intel 4 mode double,results/lammps/intel-native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_mpi_r6_t1_bindclose,20260423_230021,58,195112,0.8442,500,0.005,6,1,close,3.69613,unknown,26.394,100.0%,2.4392,0.82403,0.26238,0.10384,7357822,83,6.817191,results/lammps/intel-native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_mpi_r6_t1_bindclose/20260423_230021/argon_grid_n58_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 6 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_mpi_r6_t1_bindclose/20260423_230021/argon_grid_n58_rho0.8442.data -var rho 0.8442 -var n 58 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_mpi_r6_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260423_224506,58,195112,0.8442,500,0.005,1,6,close,7.1331,unknown,13.677,402.6%,3.3046,1.6608,0.95597,0.79971,7357822,83,10.627152,results/lammps/intel-native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_224506/argon_grid_n58_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_224506/argon_grid_n58_rho0.8442.data -var rho 0.8442 -var n 58 -var steps 500 -var dt 0.005 -sf intel -pk intel 6 mode double,results/lammps/intel-native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_mpi_r8_t1_bindclose,20260423_230021,64,262144,0.8442,500,0.005,8,1,close,3.67734,unknown,35.643,99.9%,2.4393,0.80583,0.26245,0.10166,9886951,83,6.879165,results/lammps/intel-native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_mpi_r8_t1_bindclose/20260423_230021/argon_grid_n64_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 8 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_mpi_r8_t1_bindclose/20260423_230021/argon_grid_n64_rho0.8442.data -var rho 0.8442 -var n 64 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_mpi_r8_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260423_224506,64,262144,0.8442,500,0.005,1,8,close,8.58312,unknown,15.271,468.5%,3.5675,1.7809,1.3617,1.2545,9886951,83,12.41115,results/lammps/intel-native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_224506/argon_grid_n64_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_224506/argon_grid_n64_rho0.8442.data -var rho 0.8442 -var n 64 -var steps 500 -var dt 0.005 -sf intel -pk intel 8 mode double,results/lammps/intel-native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n71_p357911_rho0.8442_dt0.005_steps500_mpi_r11_t1_bindclose,20260423_230021,71,357911,0.8442,500,0.005,11,1,close,4.06898,unknown,43.98,100.0%,2.5638,0.8472,0.41286,0.12096,13496398,83,7.550395,results/lammps/intel-native/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_mpi_r11_t1_bindclose/20260423_230021/argon_grid_n71_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 11 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_mpi_r11_t1_bindclose/20260423_230021/argon_grid_n71_rho0.8442.data -var rho 0.8442 -var n 71 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_mpi_r11_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260423_224506,71,357911,0.8442,500,0.005,1,11,close,9.63116,unknown,18.581,565.1%,3.3843,1.7469,1.8625,1.8086,13496398,83,13.721186,results/lammps/intel-native/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_224506/argon_grid_n71_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_224506/argon_grid_n71_rho0.8442.data -var rho 0.8442 -var n 71 -var steps 500 -var dt 0.005 -sf intel -pk intel 11 mode double,results/lammps/intel-native/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n81_p531441_rho0.8442_dt0.005_steps500_mpi_r16_t1_bindclose,20260423_230021,81,531441,0.8442,500,0.005,16,1,close,3.85,unknown,69.018,99.9%,2.5054,0.84323,0.29889,0.11205,20041294,84,7.501413,results/lammps/intel-native/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_mpi_r16_t1_bindclose/20260423_230021/argon_grid_n81_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 16 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_mpi_r16_t1_bindclose/20260423_230021/argon_grid_n81_rho0.8442.data -var rho 0.8442 -var n 81 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_mpi_r16_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260423_224506,81,531441,0.8442,500,0.005,1,16,close,14.9333,unknown,17.794,758.9%,5.986,1.9907,2.8138,2.8911,20041294,84,19.963035,results/lammps/intel-native/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_224506/argon_grid_n81_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_224506/argon_grid_n81_rho0.8442.data -var rho 0.8442 -var n 81 -var steps 500 -var dt 0.005 -sf intel -pk intel 16 mode double,results/lammps/intel-native/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_224506
lammps,scaling,intel-native,argon_block,weak_n91_p753571_rho0.8442_dt0.005_steps500_mpi_r23_t1_bindclose,20260423_230021,91,753571,0.8442,500,0.005,23,1,close,4.578,unknown,82.303,99.9%,2.5625,0.91225,0.60427,0.20288,28419816,84,9.255736,results/lammps/intel-native/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_mpi_r23_t1_bindclose/20260423_230021/argon_grid_n91_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 23 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_mpi_r23_t1_bindclose/20260423_230021/argon_grid_n91_rho0.8442.data -var rho 0.8442 -var n 91 -var steps 500 -var dt 0.005 -sf intel -pk intel 1 mode double,results/lammps/intel-native/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_mpi_r23_t1_bindclose/20260423_230021
lammps,scaling,intel-native,argon_block,weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260423_224506,91,753571,0.8442,500,0.005,1,23,close,20.2783,unknown,18.581,1070.9%,7.184,2.615,4.111,4.582,28419816,84,26.498612,results/lammps/intel-native/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_224506/argon_grid_n91_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-intel-native/install/bin/lmp,mpirun -np 1 build/lammps-intel-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/intel-native/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_224506/argon_grid_n91_rho0.8442.data -var rho 0.8442 -var n 91 -var steps 500 -var dt 0.005 -sf intel -pk intel 23 mode double,results/lammps/intel-native/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_224506
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,11,close,31.7811,unknown,15.733,1096.5%,15.119,10.851,2.2226,1.9439,37710977,84,36.665341,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 11,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,16,close,25.1743,unknown,19.862,1594.1%,11.27,7.7238,2.2254,2.2994,37710977,84,29.638693,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 16,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,1,close,265.141,unknown,1.886,100.0%,147.73,109.65,1.8916,4.0826,37710977,84,288.368035,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 1,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,23,close,21.6811,unknown,23.062,2289.8%,9.1958,5.6754,2.2059,2.9237,37710977,84,25.993109,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 23,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,2,close,137.729,unknown,3.63,199.8%,75.519,55.694,2.0807,2.7195,37710977,84,151.001488,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 2,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,32,close,20.0728,unknown,24.909,3182.9%,8.3772,4.2929,2.2353,3.4633,37710977,84,24.430117,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 32,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,3,close,94.474,unknown,5.292,299.6%,50.946,37.458,2.1094,2.2616,37710977,84,104.242543,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 3,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,45,close,19.2211,unknown,26.013,4476.8%,8.6003,3.3132,2.2439,3.3422,37710977,84,23.732907,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 45,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,4,close,72.5715,unknown,6.89,399.5%,38.472,28.26,2.1396,2.0277,37710977,84,80.843431,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 4,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_220630
