engine,kind,config,benchmark,benchmark_case,scenario,run_id,threads,real_time,cpu_time,time_unit,iterations,wall_time_seconds,hostname,run_date,json_file,build_dir,stdout_file,stderr_file,command,result_dir,aggregate_name,aggregate_unit,context_caches,context_cpu_scaling_enabled,context_date,context_executable,context_host_name,context_library_build_type,context_load_avg,context_mhz_per_cpu,context_num_cpus,family_index,items_per_second,ns/interaction,per_family_instance_index,repetitions,run_name,run_type
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200_cv",default,20260423_203916,1,0.005787863209847528,0.0057858567386345735,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,11,0.005804232054892763,0.005785856738611323,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_mean",default,20260423_203916,1,1540.1563663410936,1539.933049000003,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,12,1038746902.5606877,0.9626988303325849,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_median",default,20260423_203916,1,1540.811976983221,1540.5988659999964,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,12,1038297531.7599669,0.9631150700175019,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_stddev",default,20260423_203916,1,1.2212577145199248,1.2337398308941752,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,12,832589.9505473481,0.0007712802143775743,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_cv",default,20260423_203916,1,0.00079294397712437,0.0008011645906913533,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,12,0.0008015330283968812,0.0008011645907070638,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_mean",default,20260423_203916,1,1466.1608410391475,1465.9636260000043,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,13,1091159408.2346036,0.9164563803450889,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_median",default,20260423_203916,1,1466.1246597792672,1465.9243419999939,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,13,1091188647.442493,0.9164318217054225,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_stddev",default,20260423_203916,1,0.06635214242566204,0.07293565595125845,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,13,54286.57942732861,4.5596181875542806e-05,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_cv",default,20260423_203916,1,4.525570494614675e-05,4.9752705086052546e-05,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,13,4.9751282001187476e-05,4.975270275097403e-05,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_mean,default,20260423_203916,1,5.450873851649056,5.450018804687541,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,14,1467517919.8857281,0.6814227062625081,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_median,default,20260423_203916,1,5.450938531541233,5.450080664062495,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,14,1467501215.6679316,0.6814304406179665,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_stddev,default,20260423_203916,1,0.0012476529334771093,0.0012025298202431754,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,14,323808.802986265,0.00015035381600541183,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_cv,default,20260423_203916,1,0.00022889044352029104,0.0002206469121187039,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,14,0.00022065066368080817,0.00022064691214954938,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_RealisticVectorRead/7998000_mean,default,20260423_203916,1,13.654150610077101,13.65156337499999,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,15,586000257.9149824,1.706872139909976,0,3,BM_Manual_RealisticVectorRead/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_RealisticVectorRead/7998000_median,default,20260423_203916,1,13.590582626830143,13.588243020833465,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,15,588597067.9018239,1.6989551163832788,0,3,BM_Manual_RealisticVectorRead/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_RealisticVectorRead/7998000_stddev,default,20260423_203916,1,0.2530285896991013,0.25297570502795275,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,15,10789919.533919316,0.03162987059615846,0,3,BM_Manual_RealisticVectorRead/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_RealisticVectorRead/7998000_cv,default,20260423_203916,1,0.018531258144491237,0.01853089628483323,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,15,0.01841282386514705,0.018530896284842217,0,3,BM_Manual_RealisticVectorRead/7998000,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_TriangleAoS/4000/200_mean,default,20260423_203916,1,2765.087102259315,2764.702949666675,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,16,578579338.5839757,1.7283714364007718,0,3,BM_Manual_TriangleAoS/4000/200,aggregate
april,microbench,native-novec,force_kernel_bench,BM_Manual_TriangleAoS/4000/200_median,default,20260423_203916,1,2765.0409848196323,2764.6843590000003,ms,3,153.101159,cm4r15c06s08,2026-04-23T20:39:16+02:00,results/april/native-novec/force_kernel_bench/default/20260423_203916/force_kernel_bench.json,build/april-native-novec,results/april/native-novec/force_kernel_bench/default/20260423_203916/stdout.log,results/april/native-novec/force_kernel_bench/default/20260423_203916/stderr.log,build/april-native-novec/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native-novec/force_kernel_bench/default/20260423_203916,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T20:39:16+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native-novec/bin/force_kernel_bench,cm4r15c06s08,release,"[31.7622, 14.5063, 8.89355]",2001,224,16,578583227.6993034,1.7283598143285823,0,3,BM_Manual_TriangleAoS/4000/200,aggregate
