engine,kind,config,benchmark,scenario,run_id,scaling,n,particles,particles_processed,rho,dt,steps,steps_processed,bx,by,bz,schedule,layout,executor,ordering,threads,wall_time_seconds,integration_time_s,throughput_it_per_s,performance_mups,avg_step_time_s,median_step_time_s,min_step_time_s,max_step_time_s,std_deviation_s,hostname,run_date,build_dir,stdout_file,stderr_file,command,result_dir
april,argon_scaling,native-gcc,argon_block,weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56,20260423_205523,weak,122,1815848,907924000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,56,15.4962,15.49603,32.27,58.59,0.030992,0.031013,0.029464,0.035293,0.0006,cm4r15c06s08,2026-04-23T21:11:08+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 122 0.8442 0.005 56 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1,20260423_205523,weak,32,32768,16384000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,1,5.75109,5.75104,86.94,2.85,0.011502,0.011498,0.010221,0.015743,0.000317,cm4r15c06s08,2026-04-23T21:09:28+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 32 0.8442 0.005 1 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n40_p64000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2,20260423_205523,weak,40,64000,32000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,2,6.20052,6.20046,80.64,5.16,0.012401,0.012413,0.010772,0.017199,0.000358,cm4r15c06s08,2026-04-23T21:09:35+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 40 0.8442 0.005 2 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260423_205523,weak,46,97336,48668000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,6.64811,6.64806,75.21,7.32,0.013296,0.013303,0.011373,0.014736,0.000246,cm4r15c06s08,2026-04-23T21:09:42+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 46 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4,20260423_205523,weak,51,132651,66325500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,4,6.79706,6.79701,73.56,9.76,0.013594,0.013625,0.011524,0.015095,0.000232,cm4r15c06s08,2026-04-23T21:09:49+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 51 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6,20260423_205523,weak,58,195112,97556000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,6,7.17111,7.17104,69.72,13.6,0.014342,0.014388,0.011875,0.016338,0.000292,cm4r15c06s08,2026-04-23T21:09:57+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 58 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8,20260423_205523,weak,64,262144,131072000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,8,7.20636,7.20628,69.38,18.19,0.014413,0.01443,0.011998,0.016127,0.000235,cm4r15c06s08,2026-04-23T21:10:05+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 64 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n71_p357911_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11,20260423_205523,weak,71,357911,178955500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,11,7.62735,7.62727,65.55,23.46,0.015255,0.01528,0.014552,0.016926,0.000198,cm4r15c06s08,2026-04-23T21:10:13+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 71 0.8442 0.005 11 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n81_p531441_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16,20260423_205523,weak,81,531441,265720500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,16,8.45054,8.45044,59.17,31.44,0.016901,0.016874,0.016375,0.020203,0.000228,cm4r15c06s08,2026-04-23T21:10:22+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 81 0.8442 0.005 16 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_205523
april,argon_scaling,native-gcc,argon_block,weak_n91_p753571_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23,20260423_205523,weak,91,753571,376785500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,23,8.89421,8.89413,56.22,42.36,0.017788,0.017799,0.017457,0.020975,0.000178,cm4r15c06s08,2026-04-23T21:10:32+02:00,build/april-native-gcc,results/april/native-gcc/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_205523/stdout.log,results/april/native-gcc/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_205523/stderr.log,build/april-native-gcc/bin/argon_block 91 0.8442 0.005 23 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-gcc/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_205523
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,1,188.55682,188.55664,2.65,2.65,0.377113,0.377647,0.359818,0.387278,0.005261,cm4r15c06s08,2026-04-23T20:43:27+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 1 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,11,20.3039,20.30378,24.63,24.63,0.040608,0.040434,0.039617,0.051599,0.000817,cm4r15c06s08,2026-04-23T20:51:52+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 11 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,16,15.35196,15.35184,32.57,32.57,0.030704,0.03043,0.029851,0.044263,0.001007,cm4r15c06s08,2026-04-23T20:52:15+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 16 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,2,96.63141,96.63129,5.17,5.17,0.193263,0.19368,0.183317,0.19921,0.002768,cm4r15c06s08,2026-04-23T20:46:52+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 2 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,23,12.26044,12.2603,40.78,40.78,0.024521,0.024583,0.02334,0.035363,0.001093,cm4r15c06s08,2026-04-23T20:52:33+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 23 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,65.30116,65.30101,7.66,7.66,0.130602,0.13083,0.124,0.134463,0.001845,cm4r15c06s08,2026-04-23T20:48:38+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,32,10.60989,10.60979,47.13,47.13,0.02122,0.021506,0.019285,0.031436,0.000958,cm4r15c06s08,2026-04-23T20:52:47+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,4,50.03403,50.03388,9.99,9.99,0.100068,0.100222,0.095327,0.103844,0.001393,cm4r15c06s08,2026-04-23T20:49:50+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,45,9.7262,9.72607,51.41,51.41,0.019452,0.019458,0.019057,0.020214,0.000125,cm4r15c06s08,2026-04-23T20:52:59+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,56,10.0377,10.03753,49.81,49.81,0.020075,0.020005,0.018882,0.021951,0.000463,cm4r15c06s08,2026-04-23T20:53:10+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 56 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,6,34.26108,34.261,14.59,14.59,0.068522,0.068553,0.065205,0.077651,0.001106,cm4r15c06s08,2026-04-23T20:50:45+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_203916
april,argon_scaling,native-novec,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8,20260423_203916,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,8,26.5288,26.52867,18.85,18.85,0.053057,0.05302,0.051348,0.069164,0.00102,cm4r15c06s08,2026-04-23T20:51:23+02:00,build/april-native-novec,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_203916/stdout.log,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 100 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native-novec/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_203916
april,argon_scaling,native-novec,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32,20260423_203916,weak,102,1061208,530604000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,32,11.03222,11.03213,45.32,48.1,0.022064,0.0226,0.013779,0.030904,0.001143,cm4r15c06s08,2026-04-23T20:54:37+02:00,build/april-native-novec,results/april/native-novec/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_203916/stdout.log,results/april/native-novec/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 102 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-novec/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_203916
april,argon_scaling,native-novec,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45,20260423_203916,weak,114,1481544,740772000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,45,13.89837,13.89826,35.98,53.3,0.027797,0.028345,0.024274,0.037045,0.001361,cm4r15c06s08,2026-04-23T20:54:49+02:00,build/april-native-novec,results/april/native-novec/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_203916/stdout.log,results/april/native-novec/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 114 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-novec/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_203916
april,argon_scaling,native-novec,argon_block,weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56,20260423_203916,weak,122,1815848,907924000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,56,15.6356,15.63543,31.98,58.07,0.031271,0.031061,0.029374,0.043646,0.001307,cm4r15c06s08,2026-04-23T20:55:05+02:00,build/april-native-novec,results/april/native-novec/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_203916/stdout.log,results/april/native-novec/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 122 0.8442 0.005 56 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-novec/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_203916
april,argon_scaling,native-novec,argon_block,weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1,20260423_203916,weak,32,32768,16384000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,1,5.77033,5.77028,86.65,2.84,0.011541,0.011504,0.010218,0.013384,0.000326,cm4r15c06s08,2026-04-23T20:53:22+02:00,build/april-native-novec,results/april/native-novec/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_203916/stdout.log,results/april/native-novec/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_203916/stderr.log,build/april-native-novec/bin/argon_block 32 0.8442 0.005 1 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native-novec/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_203916
