engine,config,benchmark,scaling,scenario,run_id,run_date,hostname,n_dim,atoms,rho,dt,steps,ranks,threads,bind,loop_time_s,timesteps_per_second,matom_step_per_second,cpu_use_percent,pair_time_s,neigh_time_s,comm_time_s,output_time_s,modify_time_s,other_time_s,total_neighbors,neighbor_list_builds,wall_time_s,wall_time_process_s,exit_status,result_dir
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260630_013656_strong_rep3,2026-06-30T02:25:21+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,56,close,20.6125,,24.257,5571.0,9.4025,2.9041,2.3605,,4.1162,,37710977,84,25.456569,25.456569,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260630_013656_strong_rep1,2026-06-30T01:47:42+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,6,close,51.1624,,9.773,599.0,25.984,19.602,2.132,,1.8263,,37710977,84,57.459027,57.459027,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260630_013656_strong_rep2,2026-06-30T02:03:58+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,6,close,51.2013,,9.765,598.7,25.959,19.598,2.1579,,1.8526,,37710977,84,57.50531,57.50531,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260630_013656_strong_rep3,2026-06-30T02:20:11+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,6,close,51.1379,,9.777,598.8,25.935,19.6,2.1399,,1.8475,,37710977,84,57.440053,57.440053,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260630_013656_strong_rep1,2026-06-30T01:48:41+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,8,close,40.3584,,12.389,798.2,19.818,14.924,2.1714,,1.8319,,37710977,84,45.853737,45.853737,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260630_013656_strong_rep2,2026-06-30T02:04:57+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,8,close,40.4286,,12.367,798.1,19.84,14.961,2.1744,,1.8449,,37710977,84,45.923862,45.923862,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260630_013656_strong_rep3,2026-06-30T02:21:11+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,8,close,40.452,,12.36,798.2,19.894,14.922,2.1684,,1.8417,,37710977,84,45.938804,45.938804,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,weak,weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose,20260630_175500_weak_rep1,2026-06-30T18:15:33+02:00,cm4r15c06s03,102,1061208,0.8442,1e-07,500,1,32,close,13.0546,,40.645,3183.4,6.1156,0.0,1.1428,,3.7148,,42448320,0,17.179831,17.179831,0,results\lammps\openmp-native\argon_block\weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose,20260630_175500_weak_rep2,2026-06-30T18:19:10+02:00,cm4r15c06s03,102,1061208,0.8442,1e-07,500,1,32,close,13.0334,,40.711,3181.4,6.0977,0.0,1.1451,,3.7092,,42448320,0,17.17256,17.17256,0,results\lammps\openmp-native\argon_block\weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose,20260630_175500_weak_rep3,2026-06-30T18:22:48+02:00,cm4r15c06s03,102,1061208,0.8442,1e-07,500,1,32,close,13.0328,,40.713,3181.4,6.1018,0.0,1.137,,3.7075,,42448320,0,17.165743,17.165743,0,results\lammps\openmp-native\argon_block\weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260630_013656_weak_rep1,2026-06-30T02:27:45+02:00,cm4r15c06s04,102,1061208,0.8442,0.005,500,1,32,close,21.3139,,24.895,3184.6,8.8776,4.6379,2.3173,,3.717,,40022909,84,26.035822,26.035822,0,results\lammps\openmp-native\argon_block\weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260630_013656_weak_rep2,2026-06-30T02:32:54+02:00,cm4r15c06s04,102,1061208,0.8442,0.005,500,1,32,close,21.3116,,24.897,3184.9,8.879,4.637,2.3167,,3.7177,,40022909,84,26.024714,26.024714,0,results\lammps\openmp-native\argon_block\weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260630_013656_weak_rep3,2026-06-30T02:38:03+02:00,cm4r15c06s04,102,1061208,0.8442,0.005,500,1,32,close,21.3345,,24.871,3185.1,8.8765,4.6461,2.342,,3.7245,,40022909,84,26.099628,26.099628,0,results\lammps\openmp-native\argon_block\weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n107_p1225043_rho0.8442_dt0.0000001_steps500_threads_r1_t37_bindclose,20260630_175500_weak_rep1,2026-06-30T18:15:52+02:00,cm4r15c06s03,107,1225043,0.8442,1e-07,500,1,37,close,16.9908,,36.05,3674.8,9.2011,0.0,1.2717,,4.1155,,49001720,0,21.955006,21.955006,0,results\lammps\openmp-native\argon_block\weak_n107_p1225043_rho0.8442_dt0.0000001_steps500_threads_r1_t37_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n107_p1225043_rho0.8442_dt0.0000001_steps500_threads_r1_t37_bindclose,20260630_175500_weak_rep2,2026-06-30T18:19:30+02:00,cm4r15c06s03,107,1225043,0.8442,1e-07,500,1,37,close,17.005,,36.02,3672.8,9.2082,0.0,1.2935,,4.1235,,49001720,0,21.959429,21.959429,0,results\lammps\openmp-native\argon_block\weak_n107_p1225043_rho0.8442_dt0.0000001_steps500_threads_r1_t37_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n107_p1225043_rho0.8442_dt0.0000001_steps500_threads_r1_t37_bindclose,20260630_175500_weak_rep3,2026-06-30T18:23:07+02:00,cm4r15c06s03,107,1225043,0.8442,1e-07,500,1,37,close,17.0058,,36.018,3672.6,9.2133,0.0,1.2957,,4.0946,,49001720,0,21.983313,21.983313,0,results\lammps\openmp-native\argon_block\weak_n107_p1225043_rho0.8442_dt0.0000001_steps500_threads_r1_t37_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n107_p1225043_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose,20260630_013656_weak_rep1,2026-06-30T02:28:14+02:00,cm4r15c06s04,107,1225043,0.8442,0.005,500,1,37,close,23.9571,,25.567,3682.4,10.295,4.8172,2.6331,,4.1898,,46197997,84,29.544027,29.544027,0,results\lammps\openmp-native\argon_block\weak_n107_p1225043_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n107_p1225043_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose,20260630_013656_weak_rep2,2026-06-30T02:33:22+02:00,cm4r15c06s04,107,1225043,0.8442,0.005,500,1,37,close,23.9687,,25.555,3682.8,10.297,4.8152,2.6361,,4.1851,,46197997,84,29.584085,29.584085,0,results\lammps\openmp-native\argon_block\weak_n107_p1225043_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n107_p1225043_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose,20260630_013656_weak_rep3,2026-06-30T02:38:31+02:00,cm4r15c06s04,107,1225043,0.8442,0.005,500,1,37,close,23.9714,,25.552,3681.7,10.294,4.8191,2.6485,,4.1982,,46197997,84,29.549507,29.549507,0,results\lammps\openmp-native\argon_block\weak_n107_p1225043_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose,20260630_175500_weak_rep1,2026-06-30T18:16:17+02:00,cm4r15c06s03,114,1481544,0.8442,1e-07,500,1,45,close,19.5448,,37.901,4476.6,10.108,0.0,1.5239,,4.9454,,59261760,0,25.873269,25.873269,0,results\lammps\openmp-native\argon_block\weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose,20260630_175500_weak_rep2,2026-06-30T18:19:55+02:00,cm4r15c06s03,114,1481544,0.8442,1e-07,500,1,45,close,19.5614,,37.869,4475.8,10.118,0.0,1.5248,,4.9513,,59261760,0,25.888977,25.888977,0,results\lammps\openmp-native\argon_block\weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose,20260630_175500_weak_rep3,2026-06-30T18:23:32+02:00,cm4r15c06s03,114,1481544,0.8442,1e-07,500,1,45,close,19.5239,,37.942,4474.7,10.09,0.0,1.5298,,4.9207,,59261760,0,25.873105,25.873105,0,results\lammps\openmp-native\argon_block\weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260630_013656_weak_rep1,2026-06-30T02:28:46+02:00,cm4r15c06s04,114,1481544,0.8442,0.005,500,1,45,close,28.5824,,25.917,4479.2,12.88,5.0356,3.1692,,4.9618,,55874636,85,35.537615,35.537615,0,results\lammps\openmp-native\argon_block\weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260630_013656_weak_rep2,2026-06-30T02:33:55+02:00,cm4r15c06s04,114,1481544,0.8442,0.005,500,1,45,close,28.6376,,25.867,4478.2,12.913,5.0512,3.1692,,4.9652,,55874636,85,35.593108,35.593108,0,results\lammps\openmp-native\argon_block\weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260630_013656_weak_rep3,2026-06-30T02:39:04+02:00,cm4r15c06s04,114,1481544,0.8442,0.005,500,1,45,close,28.6568,,25.85,4477.1,12.912,5.0479,3.1982,,4.9733,,55874636,85,35.60886,35.60886,0,results\lammps\openmp-native\argon_block\weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n118_p1643032_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose,20260630_175500_weak_rep1,2026-06-30T18:16:46+02:00,cm4r15c06s03,118,1643032,0.8442,1e-07,500,1,50,close,23.0919,,35.576,4974.5,12.062,0.0,1.6302,,6.0738,,65721280,0,30.464824,30.464824,0,results\lammps\openmp-native\argon_block\weak_n118_p1643032_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n118_p1643032_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose,20260630_175500_weak_rep2,2026-06-30T18:20:24+02:00,cm4r15c06s03,118,1643032,0.8442,1e-07,500,1,50,close,23.1133,,35.543,4973.3,12.075,0.0,1.6503,,6.0594,,65721280,0,30.490988,30.490988,0,results\lammps\openmp-native\argon_block\weak_n118_p1643032_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n118_p1643032_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose,20260630_175500_weak_rep3,2026-06-30T18:24:01+02:00,cm4r15c06s03,118,1643032,0.8442,1e-07,500,1,50,close,23.0718,,35.607,4974.6,12.079,0.0,1.6172,,6.0742,,65721280,0,30.440274,30.440274,0,results\lammps\openmp-native\argon_block\weak_n118_p1643032_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n118_p1643032_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose,20260630_013656_weak_rep1,2026-06-30T02:29:24+02:00,cm4r15c06s04,118,1643032,0.8442,0.005,500,1,50,close,32.4267,,25.335,4974.9,14.78,5.2295,3.5089,,6.066,,61965197,84,40.450832,40.450832,0,results\lammps\openmp-native\argon_block\weak_n118_p1643032_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n118_p1643032_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose,20260630_013656_weak_rep2,2026-06-30T02:34:33+02:00,cm4r15c06s04,118,1643032,0.8442,0.005,500,1,50,close,32.3178,,25.42,4975.7,14.802,5.1458,3.4691,,6.0492,,61965197,84,40.329461,40.329461,0,results\lammps\openmp-native\argon_block\weak_n118_p1643032_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n118_p1643032_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose,20260630_013656_weak_rep3,2026-06-30T02:39:46+02:00,cm4r15c06s04,118,1643032,0.8442,0.005,500,1,50,close,32.3229,,25.416,4974.9,14.773,5.1505,3.4894,,6.0523,,61965197,84,40.434427,40.434427,0,results\lammps\openmp-native\argon_block\weak_n118_p1643032_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose,20260630_175500_weak_rep1,2026-06-30T18:17:20+02:00,cm4r15c06s03,122,1815848,0.8442,1e-07,500,1,56,close,44.5964,,20.359,5570.3,31.358,0.0,1.8599,,7.6744,,72633920,0,54.962333,54.962333,0,results\lammps\openmp-native\argon_block\weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose,20260630_175500_weak_rep2,2026-06-30T18:20:58+02:00,cm4r15c06s03,122,1815848,0.8442,1e-07,500,1,56,close,44.5146,,20.396,5572.0,31.275,0.0,1.8634,,7.6676,,72633920,0,54.847377,54.847377,0,results\lammps\openmp-native\argon_block\weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose,20260630_175500_weak_rep3,2026-06-30T18:24:35+02:00,cm4r15c06s03,122,1815848,0.8442,1e-07,500,1,56,close,44.672,,20.324,5569.7,31.432,0.0,1.8698,,7.6611,,72633920,0,55.000895,55.000895,0,results\lammps\openmp-native\argon_block\weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260630_013656_weak_rep1,2026-06-30T02:30:08+02:00,cm4r15c06s04,122,1815848,0.8442,0.005,500,1,56,close,37.3064,,24.337,5571.8,17.155,5.3487,3.9599,,7.5618,,68484218,85,47.310381,47.310381,0,results\lammps\openmp-native\argon_block\weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260630_013656_weak_rep2,2026-06-30T02:35:17+02:00,cm4r15c06s04,122,1815848,0.8442,0.005,500,1,56,close,37.3035,,24.339,5571.7,17.179,5.3468,3.9291,,7.5719,,68484218,85,47.273138,47.273138,0,results\lammps\openmp-native\argon_block\weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260630_013656_weak_rep3,2026-06-30T02:40:29+02:00,cm4r15c06s04,122,1815848,0.8442,0.005,500,1,56,close,37.3162,,24.331,5572.3,17.163,5.3647,3.9508,,7.5712,,68484218,85,47.263051,47.263051,0,results\lammps\openmp-native\argon_block\weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n32_p32768_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose,20260630_175500_weak_rep1,2026-06-30T18:14:38+02:00,cm4r15c06s03,32,32768,0.8442,1e-07,500,1,1,close,2.23817,,7.32,100.0,2.0626,0.0,0.046993,,0.096037,,1310720,0,2.666662,2.666662,0,results\lammps\openmp-native\argon_block\weak_n32_p32768_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n32_p32768_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:15+02:00,cm4r15c06s03,32,32768,0.8442,1e-07,500,1,1,close,2.23475,,7.331,100.0,2.0603,0.0,0.047182,,0.094931,,1310720,0,2.66073,2.66073,0,results\lammps\openmp-native\argon_block\weak_n32_p32768_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n32_p32768_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose,20260630_175500_weak_rep3,2026-06-30T18:21:53+02:00,cm4r15c06s03,32,32768,0.8442,1e-07,500,1,1,close,2.23559,,7.329,100.0,2.0615,0.0,0.047294,,0.094434,,1310720,0,2.667213,2.667213,0,results\lammps\openmp-native\argon_block\weak_n32_p32768_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260630_013656_weak_rep1,2026-06-30T02:25:47+02:00,cm4r15c06s04,32,32768,0.8442,0.005,500,1,1,close,8.33492,,1.966,100.0,4.7608,3.3671,0.077657,,0.094211,,1235669,77,9.14908,9.14908,0,results\lammps\openmp-native\argon_block\weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260630_013656_weak_rep2,2026-06-30T02:30:56+02:00,cm4r15c06s04,32,32768,0.8442,0.005,500,1,1,close,8.32192,,1.969,99.9,4.7487,3.3671,0.078066,,0.092933,,1235669,77,9.136035,9.136035,0,results\lammps\openmp-native\argon_block\weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260630_013656_weak_rep3,2026-06-30T02:36:05+02:00,cm4r15c06s04,32,32768,0.8442,0.005,500,1,1,close,8.33864,,1.965,100.0,4.7634,3.3677,0.078226,,0.094049,,1235669,77,9.145428,9.145428,0,results\lammps\openmp-native\argon_block\weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n40_p64000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose,20260630_175500_weak_rep1,2026-06-30T18:14:41+02:00,cm4r15c06s03,40,64000,0.8442,1e-07,500,1,2,close,2.37762,,13.459,199.9,2.0879,0.0,0.091859,,0.12354,,2560000,0,2.876496,2.876496,0,results\lammps\openmp-native\argon_block\weak_n40_p64000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n40_p64000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:18+02:00,cm4r15c06s03,40,64000,0.8442,1e-07,500,1,2,close,2.38814,,13.4,199.9,2.0916,0.0,0.092269,,0.1231,,2560000,0,2.945461,2.945461,0,results\lammps\openmp-native\argon_block\weak_n40_p64000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n40_p64000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose,20260630_175500_weak_rep3,2026-06-30T18:21:56+02:00,cm4r15c06s03,40,64000,0.8442,1e-07,500,1,2,close,2.38247,,13.431,199.6,2.0915,0.0,0.091832,,0.1244,,2560000,0,2.986639,2.986639,0,results\lammps\openmp-native\argon_block\weak_n40_p64000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260630_013656_weak_rep1,2026-06-30T02:25:57+02:00,cm4r15c06s04,40,64000,0.8442,0.005,500,1,2,close,8.5208,,3.756,199.8,4.7448,3.418,0.16219,,0.12084,,2413123,79,9.407814,9.407814,0,results\lammps\openmp-native\argon_block\weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260630_013656_weak_rep2,2026-06-30T02:31:05+02:00,cm4r15c06s04,40,64000,0.8442,0.005,500,1,2,close,8.5125,,3.759,199.6,4.737,3.4152,0.16235,,0.12301,,2413123,79,9.38826,9.38826,0,results\lammps\openmp-native\argon_block\weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260630_013656_weak_rep3,2026-06-30T02:36:14+02:00,cm4r15c06s04,40,64000,0.8442,0.005,500,1,2,close,8.53208,,3.751,199.7,4.7487,3.4241,0.16246,,0.12241,,2413123,79,9.414369,9.414369,0,results\lammps\openmp-native\argon_block\weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n46_p97336_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose,20260630_175500_weak_rep1,2026-06-30T18:14:44+02:00,cm4r15c06s03,46,97336,0.8442,1e-07,500,1,3,close,2.53054,,19.232,298.5,2.1373,0.0,0.12666,,0.14963,,3893440,0,3.122397,3.122397,0,results\lammps\openmp-native\argon_block\weak_n46_p97336_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n46_p97336_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:22+02:00,cm4r15c06s03,46,97336,0.8442,1e-07,500,1,3,close,2.53039,,19.233,298.8,2.14,0.0,0.12574,,0.14764,,3893440,0,3.213808,3.213808,0,results\lammps\openmp-native\argon_block\weak_n46_p97336_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n46_p97336_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose,20260630_175500_weak_rep3,2026-06-30T18:21:59+02:00,cm4r15c06s03,46,97336,0.8442,1e-07,500,1,3,close,2.50785,,19.406,298.5,2.1203,0.0,0.12401,,0.14777,,3893440,0,3.178497,3.178497,0,results\lammps\openmp-native\argon_block\weak_n46_p97336_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260630_013656_weak_rep1,2026-06-30T02:26:06+02:00,cm4r15c06s04,46,97336,0.8442,0.005,500,1,3,close,9.04574,,5.38,299.4,4.8258,3.7194,0.23696,,0.15011,,3669955,83,10.105732,10.105732,0,results\lammps\openmp-native\argon_block\weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260630_013656_weak_rep2,2026-06-30T02:31:15+02:00,cm4r15c06s04,46,97336,0.8442,0.005,500,1,3,close,9.05765,,5.373,299.6,4.8385,3.7207,0.23709,,0.14797,,3669955,83,10.116628,10.116628,0,results\lammps\openmp-native\argon_block\weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose\20260630_013656_weak_rep2
