engine,config,benchmark,scenario,run_id,date,hostname,cpu_scaling_enabled,implementation,layout,vector_policy,baseline_variant,kernel,benchmark_args,arg0,arg1,arg2,name,run_name,run_type,aggregate_name,repetition_index,repetitions,threads,iterations,real_time_ms,cpu_time_ms,time_unit,items_per_second,ns_per_interaction,json_path
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,2,4059.402112476912,4058.841000500024,ms,1033122509.4758365,0.9679394174727238,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,2,4051.7314959571067,4051.179523500025,ms,1035076321.7664585,0.9661123329470067,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,2,4055.403331627824,4054.8419274999787,ms,1034141422.7669722,0.9669857313368004,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,2,4054.9804685550444,4054.42889349996,ms,1034246773.1331152,0.9668872323097811,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,2,4058.9146734740884,4058.3473934999574,ms,1033248165.6735835,0.9678217036544082,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,2,4060.9738468516257,4060.425291999934,ms,1032719407.0684721,0.968317234241437,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,2,4055.1636218744493,4054.5445980000068,ms,1034217258.8429358,0.966914825148811,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,2,4065.63624411228,4065.074358499942,ms,1031538326.2871894,0.9694259287478874,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,2,4069.2872839832903,4068.728329999999,ms,1030611940.6109381,0.9702973161820814,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,2,4064.4704089254224,4063.8833624999506,ms,1031840637.6260881,0.9691419038318333,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,4059.5963487838044,4059.0294679499775,ms,1033076276.3251587,0.967984362587277,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,4059.1583929755006,4058.5941969999903,ms,1033185337.57471,0.9678805605635661,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,5.547208044176897,5.548317623445348,ms,1411488.794055797,0.0013231450376689627,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,AoS,Scalar,AoS_Scalar_Batched,BM_Baseline_Handcoded_AoS_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_AoS_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,0.0013664432538566943,0.0013669074509694405,ms,0.0013662967840832826,0.0013669074509968266,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,2,4863.528899145101,4862.833082999998,ms,862312139.5343196,1.1596728773179938,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,2,4864.345991129925,4863.665832499975,ms,862164495.7553775,1.1598714687547635,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,2,4862.359132581107,4861.7075755000205,ms,862511768.7315298,1.1594044698899237,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,2,4861.865256977093,4861.191979000012,ms,862603250.0083638,1.159281512086007,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,2,4836.635917552798,4835.964884000021,ms,867103070.5524002,1.1532654351724712,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,2,4836.5536294418425,4835.880541499932,ms,867118193.6804794,1.1532453214428637,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,2,4862.865633670966,4862.173043000098,ms,862429198.408913,1.159515473090301,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,2,4854.067918017211,4853.388740500009,ms,863990136.4191976,1.1574206207312672,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,2,4861.394099166307,4860.738981499935,ms,862683640.4834127,1.159173482691338,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,2,4863.570969371038,4862.8942995001125,ms,862301284.3258908,1.1596874760331082,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,4856.718744705338,4856.043896000012,ms,863521717.7899885,1.1580538137210037,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,4862.1121947791,4861.449777250016,ms,862557509.3699468,1.1593429909879653,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,10.987005070886019,10.98525646998559,ms,1958862.590456184,0.0026197288209420483,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Batched,BM_Baseline_Handcoded_SoA_Scalar_Batched,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Scalar_Batched/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,0.002262227987334813,0.0022621822836145066,ms,0.0022684578165208186,0.002262182283675108,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,2,4289.228070966312,4288.611204000176,ms,977771077.9864454,1.0227342805632287,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,2,4288.735358440766,4288.119436000102,ms,977883210.2473884,1.0226170053037482,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,2,4288.492081540738,4287.905301500018,ms,977932044.9388386,1.0225659391931896,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,2,4289.189787013546,4288.601359499921,ms,977773322.4635651,1.0227319328783007,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,2,4288.749513125654,4288.222126000164,ms,977859792.8907378,1.0226414944864555,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,2,4288.956711381486,4288.349759000198,ms,977830689.1128296,1.0226719319960025,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,2,4288.7396942472105,4288.114932000099,ms,977884237.3621118,1.0226159312042358,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,2,4289.0541384896505,4288.4383855001715,ms,977810480.8916187,1.0226930673601982,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,2,4288.846655972438,4288.221125499945,ms,977860021.0387062,1.0226412558903637,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,2,4288.744697134396,4288.157880999961,ms,977874443.1448414,1.022626173544328,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,4288.873670831221,4288.274151000076,ms,977847932.0077083,1.022653901242005,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,4288.798084549047,4288.221625750054,ms,977859906.9647219,1.0226413751884096,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,0.23105140124411783,0.22552014925941308,ms,51424.498872948956,5.3781326793769887e-05,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_BatchedLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc,16/500/512,16,500,512,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Scalar_BatchedLocalAcc/16/500/512/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,5.3872279525392994e-05,5.258995607984139e-05,ms,5.258946426093539e-05,5.258995905501645e-05,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
